case_id,selection_rank,frequency_index,frequency_ghz,power_fraction,snr_db,noise_variance_db2
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,20,141,248.0,0.015625,25.963543811291686,0.003185099342432357
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,21,184,305.3333333333333,0.015625,25.973150086850495,0.0031780619221843617
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,22,174,292.0,0.015625,26.70613387618215,0.002684503508674901
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,23,121,221.33333333333331,0.015625,24.882237328266143,0.004085579170766479
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,24,213,344.0,0.015625,24.068896398273523,0.004927058556077686
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,25,170,286.66666666666663,0.015625,26.739452915631617,0.0026639868208490026
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,26,254,398.66666666666663,0.015625,16.57619406504776,0.027660368208497262
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,27,147,256.0,0.015625,26.20448862503808,0.0030132037624292013
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,28,142,249.33333333333331,0.015625,26.005961192730837,0.003154142020547094
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,29,122,222.66666666666666,0.015625,24.95198419028243,0.004020489613651914
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,30,187,309.3333333333333,0.015625,25.20908848908347,0.0037893831063727126
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,31,220,353.3333333333333,0.015625,22.091903471558226,0.0077676029211420005
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,32,135,240.0,0.015625,25.69057082096724,0.0033917222579799003
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,33,168,284.0,0.015625,26.732433128212307,0.002668296279895455
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,34,162,276.0,0.015625,26.64949539927416,0.0027197427242292983
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,35,211,341.3333333333333,0.015625,23.976745139453996,0.0050327209375273345
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,36,120,220.0,0.015625,24.809604037405805,0.004154482747592395
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,37,137,242.66666666666666,0.015625,25.785391280679136,0.0033184725952008667
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,38,219,352.0,0.015625,22.612306902703338,0.006890435524528406
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,39,185,306.66666666666663,0.015625,25.774950358969335,0.003326460169558653
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,40,146,254.66666666666666,0.015625,26.166559888194215,0.0030396345671643023
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,41,132,236.0,0.015625,25.540111449432132,0.0035112861107546105
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,42,221,354.66666666666663,0.015625,21.46297464002916,0.008978006170297165
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,43,186,308.0,0.015625,25.525901134289498,0.0035227940172953462
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,44,123,224.0,0.015625,25.01914837174816,0.003958790563468584
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,45,181,301.3333333333333,0.015625,26.36577726454523,0.002903351629389032
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,46,209,338.66666666666663,0.015625,23.469813416050613,0.005655825764303269
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,47,127,229.33333333333331,0.015625,25.266173596286777,0.0037399001207616606
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,48,175,293.3333333333333,0.015625,26.684391589897388,0.0026979767609720574
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,49,212,342.66666666666663,0.015625,24.06460516726358,0.004931929351466107
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,50,165,280.0,0.015625,26.700838903889164,0.0026877784847529926
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,51,225,360.0,0.015625,17.31764824528952,0.023319140495628332
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,52,119,218.66666666666666,0.015625,24.73371887615005,0.004227712791193126
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,53,169,285.3333333333333,0.015625,26.73754495280366,0.0026651574331180454
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,54,161,274.66666666666663,0.015625,26.62876720289539,0.0027327546581423084
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,55,129,232.0,0.015625,25.377343334004962,0.0036453818769252673
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,56,177,296.0,0.015625,26.621089999149035,0.002737589734257337
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,57,218,350.66666666666663,0.015625,23.03984592264044,0.006244429565034651
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,58,171,288.0,0.015625,26.737780025173677,0.002665013178943714
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,59,136,241.33333333333331,0.015625,25.738482547327052,0.003354510138572369
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,60,155,266.66666666666663,0.015625,26.474024366427187,0.0028318805254556856
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,61,253,397.3333333333333,0.015625,14.352966973506938,0.046150952226463406
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,62,124,225.33333333333331,0.015625,25.083980676167698,0.0039001319097742835
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,63,140,246.66666666666666,0.015625,25.920329292725768,0.0032169509141740434
training_prior__coherent_csi_zero_residual__physics_d_optimal__k64,64,108,204.0,0.015625,23.445037611718533,0.005688183554314282
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,1,214,345.3333333333333,0.015625,23.99983538405418,0.005006034348281765
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,2,223,357.3333333333333,0.015625,19.7883413534784,0.013202106389350708
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,3,133,237.33333333333331,0.015625,25.591502022714664,0.0034699815151175953
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,4,164,278.66666666666663,0.015625,26.68567443320562,0.002697179935211815
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,5,178,297.3333333333333,0.015625,26.575931953069087,0.0027662037659280853
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,6,216,348.0,0.015625,23.658605693312595,0.005415228592955759
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,7,134,238.66666666666666,0.015625,25.64160460193372,0.0034301799442632308
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,8,184,305.3333333333333,0.015625,25.973150086850495,0.0031780619221843617
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,9,224,358.66666666666663,0.015625,18.67662927660743,0.017053535746692768
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,10,215,346.66666666666663,0.015625,23.862615247032892,0.0051667308543632716
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,11,167,282.66666666666663,0.015625,26.72443635981824,0.002673214003965853
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,12,163,277.3333333333333,0.015625,26.66850898862775,0.0027078616067631174
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,13,182,302.66666666666663,0.015625,26.261162727013456,0.0029741378282955866
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,14,210,340.0,0.015625,23.78790998911292,0.005256375285218044
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,15,217,349.3333333333333,0.015625,23.385963756121427,0.005766084306118054
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,16,222,356.0,0.015625,20.704500508918088,0.010691221138870704
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,17,141,248.0,0.015625,25.963543811291686,0.003185099342432357
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,18,183,304.0,0.015625,26.132375114038908,0.0030636549618058835
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,19,174,292.0,0.015625,26.70613387618215,0.002684503508674901
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,20,166,281.3333333333333,0.015625,26.713826943232547,0.0026797524041431283
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,21,170,286.66666666666663,0.015625,26.739452915631617,0.0026639868208490026
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,22,213,344.0,0.015625,24.068896398273523,0.004927058556077686
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,23,128,230.66666666666666,0.015625,25.322870225330377,0.003691393481784062
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,24,177,296.0,0.015625,26.621089999149035,0.002737589734257337
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,25,187,309.3333333333333,0.015625,25.20908848908347,0.0037893831063727126
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,26,142,249.33333333333331,0.015625,26.005961192730837,0.003154142020547094
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,27,162,276.0,0.015625,26.64949539927416,0.0027197427242292983
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,28,211,341.3333333333333,0.015625,23.976745139453996,0.0050327209375273345
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,29,137,242.66666666666666,0.015625,25.785391280679136,0.0033184725952008667
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,30,185,306.66666666666663,0.015625,25.774950358969335,0.003326460169558653
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,31,135,240.0,0.015625,25.69057082096724,0.0033917222579799003
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,32,168,284.0,0.015625,26.732433128212307,0.002668296279895455
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,33,225,360.0,0.015625,17.31764824528952,0.023319140495628332
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,34,175,293.3333333333333,0.015625,26.684391589897388,0.0026979767609720574
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,35,209,338.66666666666663,0.015625,23.469813416050613,0.005655825764303269
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,36,171,288.0,0.015625,26.737780025173677,0.002665013178943714
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,37,161,274.66666666666663,0.015625,26.62876720289539,0.0027327546581423084
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,38,132,236.0,0.015625,25.540111449432132,0.0035112861107546105
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,39,120,220.0,0.015625,24.809604037405805,0.004154482747592395
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,40,221,354.66666666666663,0.015625,21.46297464002916,0.008978006170297165
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,41,186,308.0,0.015625,25.525901134289498,0.0035227940172953462
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,42,169,285.3333333333333,0.015625,26.73754495280366,0.0026651574331180454
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,43,121,221.33333333333331,0.015625,24.882237328266143,0.004085579170766479
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,44,147,256.0,0.015625,26.20448862503808,0.0030132037624292013
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,45,212,342.66666666666663,0.015625,24.06460516726358,0.004931929351466107
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,46,181,301.3333333333333,0.015625,26.36577726454523,0.002903351629389032
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,47,129,232.0,0.015625,25.377343334004962,0.0036453818769252673
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,48,122,222.66666666666666,0.015625,24.95198419028243,0.004020489613651914
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,49,165,280.0,0.015625,26.700838903889164,0.0026877784847529926
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,50,136,241.33333333333331,0.015625,25.738482547327052,0.003354510138572369
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,51,127,229.33333333333331,0.015625,25.266173596286777,0.0037399001207616606
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,52,179,298.66666666666663,0.015625,26.52001684075917,0.0028020487022906103
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,53,220,353.3333333333333,0.015625,22.091903471558226,0.0077676029211420005
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,54,119,218.66666666666666,0.015625,24.73371887615005,0.004227712791193126
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,55,155,266.66666666666663,0.015625,26.474024366427187,0.0028318805254556856
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,56,140,246.66666666666666,0.015625,25.920329292725768,0.0032169509141740434
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,57,123,224.0,0.015625,25.01914837174816,0.003958790563468584
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,58,146,254.66666666666666,0.015625,26.166559888194215,0.0030396345671643023
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,59,172,289.3333333333333,0.015625,26.732073612968435,0.0026685171744577135
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,60,158,270.66666666666663,0.015625,26.557394733791753,0.0027780361330176214
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,61,154,265.3333333333333,0.015625,26.443854686179392,0.002851621595080408
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,62,219,352.0,0.015625,22.612306902703338,0.006890435524528406
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,63,173,290.66666666666663,0.015625,26.721772010107756,0.002674854495027078
training_prior__coherent_csi_zero_residual__prior_d_optimal__k64,64,138,244.0,0.015625,25.83133059966643,0.00328355506352187
training_prior__coherent_csi_zero_residual__bayesian_a_optimal__k64,1,214,345.3333333333333,0.015625,23.99983538405418,0.005006034348281765
training_prior__coherent_csi_zero_residual__bayesian_a_optimal__k64,2,215,346.66666666666663,0.015625,23.862615247032892,0.0051667308543632716
